class,syn
http://purl.obolibrary.org/obo/DOID_0111801,AEG syndrome
http://purl.obolibrary.org/obo/DOID_0111801,MCOPS3
http://purl.obolibrary.org/obo/DOID_0111801,SOX2 anophthalmia syndrome
http://purl.obolibrary.org/obo/DOID_0111801,anophthalmia clinical with associated anomalies
http://purl.obolibrary.org/obo/DOID_0111801,anophthalmia esophageal genital syndrome
http://purl.obolibrary.org/obo/DOID_0111801,anophthalmia microphthalmia esophageal atresia
http://purl.obolibrary.org/obo/DOID_0111801,anophthalmia/microphthalmia-esophageal atresia syndrome
http://purl.obolibrary.org/obo/DOID_0111801,microphthalmia and esophageal atresia syndrome
http://purl.obolibrary.org/obo/DOID_0111801,syndromic microphthalmia type 3
http://purl.obolibrary.org/obo/DOID_0111802,MCOPS14
http://purl.obolibrary.org/obo/DOID_0111802,MCSKS
http://purl.obolibrary.org/obo/DOID_0111802,colobomatous microphthalmia-rhizomelic dysplasia syndrome
http://purl.obolibrary.org/obo/DOID_0111802,microphthalmia and/or coloboma with or without rhizomelic skeletal dysplasia
http://purl.obolibrary.org/obo/DOID_0111802,microphthalmia/coloboma and skeletal dysplasia syndrome
http://purl.obolibrary.org/obo/DOID_0111803,MCOPS8
http://purl.obolibrary.org/obo/DOID_0111803,MMEP syndrome
http://purl.obolibrary.org/obo/DOID_0111803,Viljoen-Smart syndrome
http://purl.obolibrary.org/obo/DOID_0111803,microcephaly-microphthalmia-ectrodactyly of lower limbs-prognathism syndrome
http://purl.obolibrary.org/obo/DOID_0111803,syndromic microphthalmia type 8
http://purl.obolibrary.org/obo/DOID_0111804,MCOPS11
http://purl.obolibrary.org/obo/DOID_0111805,Bakrania-Ragge syndrome
http://purl.obolibrary.org/obo/DOID_0111805,MCOPS6
http://purl.obolibrary.org/obo/DOID_0111805,anophthalmia clinical with micrognathia malformed ears digital anomalies and abnormal external genitalia
http://purl.obolibrary.org/obo/DOID_0111805,microphthalmia and pituitary anomalies
http://purl.obolibrary.org/obo/DOID_0111805,microphthalmia with brain and digit anomalies
http://purl.obolibrary.org/obo/DOID_0111805,syndromic microphthalmia type 6
http://purl.obolibrary.org/obo/DOID_0111806,MCOPS5
http://purl.obolibrary.org/obo/DOID_0111806,syndromic microphthalmia type 5
http://purl.obolibrary.org/obo/DOID_0111806,syndromic microphthalmia/anophthalmia due to OTX2 mutation
http://purl.obolibrary.org/obo/DOID_0111807,Matthew-Wood syndrome
http://purl.obolibrary.org/obo/DOID_0111807,anophthalmia-pulmonary hypoplasia syndrome
http://purl.obolibrary.org/obo/DOID_0111807,anophthalmia/microphthalmia and pulmonary hypoplasia
http://purl.obolibrary.org/obo/DOID_0111807,clinical anophthalmia mild facial dysmorphism lung heart and diaphragm malformations
http://purl.obolibrary.org/obo/DOID_0111807,pulmonary agenesis microphthalmi and diaphragmatic defect
http://purl.obolibrary.org/obo/DOID_0111807,spear syndrome
http://purl.obolibrary.org/obo/DOID_0111875,linear skin defects with multiple congenital anomalies
http://purl.obolibrary.org/obo/DOID_0111809,ANOP2
http://purl.obolibrary.org/obo/DOID_0111809,MAA2
http://purl.obolibrary.org/obo/DOID_0111809,MCOPS2
http://purl.obolibrary.org/obo/DOID_0111809,OFCD syndrome
http://purl.obolibrary.org/obo/DOID_0111809,cataract-microphthalmia-radiculomegaly-cardiac septal defect syndrome
http://purl.obolibrary.org/obo/DOID_0111809,microphthalmia cataracts radiculomegaly and septal heart defects
http://purl.obolibrary.org/obo/DOID_0111809,oculofaciocardiodental syndrome
http://purl.obolibrary.org/obo/DOID_0111809,syndromic microphthalmia type 2
http://purl.obolibrary.org/obo/DOID_0111811,MCOPS13
http://purl.obolibrary.org/obo/DOID_0111811,Maine microphthalmos
http://purl.obolibrary.org/obo/DOID_0111811,X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome
http://purl.obolibrary.org/obo/DOID_0111811,"colobomatous microphthalmia with microcephaly, short stature, and psychomotor retardation"
http://purl.obolibrary.org/obo/DOID_0111812,MCOPS10
http://purl.obolibrary.org/obo/DOID_0111812,MOBA
http://purl.obolibrary.org/obo/DOID_0111812,microphthalmia-brain atrophy syndrome
http://purl.obolibrary.org/obo/DOID_0111813,fusion of metacarpals 4 and 5
http://purl.obolibrary.org/obo/DOID_0111813,metacarpal 4-5 fusion
http://purl.obolibrary.org/obo/DOID_0111814,"combined defect in adenosylcobalamin and methylcobalamin synthesis, type cblX"
http://purl.obolibrary.org/obo/DOID_0111814,"mental retardation, X-linked 3"
http://purl.obolibrary.org/obo/DOID_0111814,"methylmalonic aciduria with homocystinuria, type cblX"
http://purl.obolibrary.org/obo/DOID_0111816,SDTY1
http://purl.obolibrary.org/obo/DOID_0111816,chromosome 2q35 duplication syndrome
http://purl.obolibrary.org/obo/DOID_0111816,"syndactyly, type 1, with or without craniosynostosis"
http://purl.obolibrary.org/obo/DOID_0111817,SDTY3
http://purl.obolibrary.org/obo/DOID_0111817,ringand little finger syndactyly
http://purl.obolibrary.org/obo/DOID_0111817,syndactyly of fingers 4 and 5
http://purl.obolibrary.org/obo/DOID_0111817,"syndactyly, type III"
http://purl.obolibrary.org/obo/DOID_0111818,Haas type syndactyly
http://purl.obolibrary.org/obo/DOID_0111818,SDTY4
http://purl.obolibrary.org/obo/DOID_0111818,"polysyndactyly, Haas type"
http://purl.obolibrary.org/obo/DOID_0111819,SDTY5
http://purl.obolibrary.org/obo/DOID_0111819,syndactyly with associated metacarpal and metatarsal fusion
http://purl.obolibrary.org/obo/DOID_0111821,IFAP syndrome 1
http://purl.obolibrary.org/obo/DOID_0111821,IFAP syndrome 1 with or without BRESHECK syndrome
http://purl.obolibrary.org/obo/DOID_0111821,ichthyosis follicularis-atrichia-photophobia syndrome 1
http://purl.obolibrary.org/obo/DOID_0111822,CHILD nevus
http://purl.obolibrary.org/obo/DOID_0111822,congenital hemidysplasia with ichthyosiform nevus and limbs defects
http://purl.obolibrary.org/obo/DOID_0111823,autosomal Factor VIII deficiency
http://purl.obolibrary.org/obo/DOID_0111824,Aarskog-Scott syndrome
http://purl.obolibrary.org/obo/DOID_0111824,faciodigitogenital syndrome
http://purl.obolibrary.org/obo/DOID_0111824,faciogenital dysplasia
http://purl.obolibrary.org/obo/DOID_0111826,"CHARGE-like syndrome, X-linked"
http://purl.obolibrary.org/obo/DOID_0111826,cleft palate-coloboma-deafness syndrome
http://purl.obolibrary.org/obo/DOID_0111827,SMAX2
http://purl.obolibrary.org/obo/DOID_0111827,X-linked distal arthrogryposis multiplex congenita
http://purl.obolibrary.org/obo/DOID_0111827,X-linked spinal muscular atrophy type 2
http://purl.obolibrary.org/obo/DOID_0111827,infantile-onset X-linked spinal muscular atrophy
http://purl.obolibrary.org/obo/DOID_0111827,spinal muscular atrophy with arthrogryposis
http://purl.obolibrary.org/obo/DOID_0111829,SCAX1
http://purl.obolibrary.org/obo/DOID_0111829,X-linked progressive cerebellar ataxia
http://purl.obolibrary.org/obo/DOID_0111830,SCAX2
http://purl.obolibrary.org/obo/DOID_0111830,cerebellar ataxia with extrapyramidal involvement early-onset
http://purl.obolibrary.org/obo/DOID_0111831,SCAX3
http://purl.obolibrary.org/obo/DOID_0111831,X-linked ataxia-deafness syndrome
http://purl.obolibrary.org/obo/DOID_0111831,X-linked spinocerebellar ataxia type 3
http://purl.obolibrary.org/obo/DOID_0111832,SCAX4
http://purl.obolibrary.org/obo/DOID_0111832,X-linked ataxia-dementia syndrome
http://purl.obolibrary.org/obo/DOID_0111832,X-linked spinocerebellar ataxia type 4
http://purl.obolibrary.org/obo/DOID_0111833,SCAX5
http://purl.obolibrary.org/obo/DOID_0111833,"Spinocerebellar Ataxia, X-Linked 5"
http://purl.obolibrary.org/obo/DOID_0111833,X-linked non progressive cerebellar ataxia
http://purl.obolibrary.org/obo/DOID_0111834,PDR
http://purl.obolibrary.org/obo/DOID_0111834,Partington disease
http://purl.obolibrary.org/obo/DOID_0111834,X-linked reticulate pigmentary disorder with systemic manifestations
http://purl.obolibrary.org/obo/DOID_0111838,MRXS36
http://purl.obolibrary.org/obo/DOID_0111838,X-linked syndromic mental retardation 36
http://purl.obolibrary.org/obo/DOID_0111838,X-linked syndromic mental retardation Basilicata-Akhtar type
http://purl.obolibrary.org/obo/DOID_0111840,MRXSVEOD
http://purl.obolibrary.org/obo/DOID_0111840,VEODS
http://purl.obolibrary.org/obo/DOID_0111840,"X-linked intellectual disability, Van Esch type"
http://purl.obolibrary.org/obo/DOID_0111840,X-linked syndromic mental retardation Van Esch-O'Driscoll type
http://purl.obolibrary.org/obo/DOID_0111841,SHUVER
http://purl.obolibrary.org/obo/DOID_0111842,KPTS
http://purl.obolibrary.org/obo/DOID_0111842,nasodigitoacoustic syndrome
http://purl.obolibrary.org/obo/DOID_0111843,MRXSPM
http://purl.obolibrary.org/obo/DOID_0111844,MRX108
http://purl.obolibrary.org/obo/DOID_0111845,MKMS
http://purl.obolibrary.org/obo/DOID_0111845,NEDXCF
http://purl.obolibrary.org/obo/DOID_0111845,X-linked neurodevelopmental disorder with craniofacial abnormalities
http://purl.obolibrary.org/obo/DOID_0111847,OI19
http://purl.obolibrary.org/obo/DOID_0111847,osteogenesis imperfecta type XIX
http://purl.obolibrary.org/obo/DOID_0111848,OI18
http://purl.obolibrary.org/obo/DOID_0111848,"osteogenesis imperfecta, type XVIII"
http://purl.obolibrary.org/obo/DOID_0111849,OI20
http://purl.obolibrary.org/obo/DOID_0111849,osteogenesis imperfecta type XX
http://purl.obolibrary.org/obo/DOID_0111850,CILD36
http://purl.obolibrary.org/obo/DOID_0111850,X-linked primary ciliary dyskinesia 36
http://purl.obolibrary.org/obo/DOID_0111851,CILD44
http://purl.obolibrary.org/obo/DOID_0111851,primary ciliary dyskinesia 44 without situs inversus
http://purl.obolibrary.org/obo/DOID_0111852,CILD38
http://purl.obolibrary.org/obo/DOID_0111852,primary ciliary dyskinesia 38 with or without situs inversus
http://purl.obolibrary.org/obo/DOID_0111853,CILD40
http://purl.obolibrary.org/obo/DOID_0111853,primary ciliary dyskinesia 40 with or without situs inversus
http://purl.obolibrary.org/obo/DOID_0111854,CILD39
http://purl.obolibrary.org/obo/DOID_0111854,primary ciliary dyskinesia 39 with or without situs inversus
http://purl.obolibrary.org/obo/DOID_0111855,CILD42
http://purl.obolibrary.org/obo/DOID_0111855,primary ciliary dyskinesia 42 without situs inversus
http://purl.obolibrary.org/obo/DOID_0111856,CILD43
http://purl.obolibrary.org/obo/DOID_0111856,primary ciliary dyskinesia 43 with or without situs inversus
http://purl.obolibrary.org/obo/DOID_0111857,CILD45
http://purl.obolibrary.org/obo/DOID_0111857,primary ciliary dyskinesia 45 without situs inversus
http://purl.obolibrary.org/obo/DOID_0111858,CILD41
http://purl.obolibrary.org/obo/DOID_0111859,MFHIEN
http://purl.obolibrary.org/obo/DOID_0111860,AMME syndrome
http://purl.obolibrary.org/obo/DOID_0111860,ATS-MR
http://purl.obolibrary.org/obo/DOID_0111860,Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome
http://purl.obolibrary.org/obo/DOID_0111860,chromosome Xq22.3 telomeric deletion syndrome
http://purl.obolibrary.org/obo/DOID_0111861,MRLS
http://purl.obolibrary.org/obo/DOID_0111865,male EBP disorder with neurological defects
http://purl.obolibrary.org/obo/DOID_0111866,TTD
http://purl.obolibrary.org/obo/DOID_0111868,TTD5
http://purl.obolibrary.org/obo/DOID_0111869,TTD2
http://purl.obolibrary.org/obo/DOID_2960,IBIDS syndrome
http://purl.obolibrary.org/obo/DOID_2960,TTD-P
http://purl.obolibrary.org/obo/DOID_2960,Tay syndrome
http://purl.obolibrary.org/obo/DOID_2960,sulfur-deficient brittle hair syndrome
http://purl.obolibrary.org/obo/DOID_2960,trichothiodystrophy with congenital ichthyosis
http://purl.obolibrary.org/obo/DOID_0111870,TTD7
http://purl.obolibrary.org/obo/DOID_0111871,TTD3
http://purl.obolibrary.org/obo/DOID_0111871,trichothiodystrophy complementation group A
http://purl.obolibrary.org/obo/DOID_0111872,TTD6
http://purl.obolibrary.org/obo/DOID_0111873,TTD1
http://purl.obolibrary.org/obo/DOID_0111874,brittle hair-mental deficiency syndrome
http://purl.obolibrary.org/obo/DOID_0111874,trichothiodystrophy type B
http://purl.obolibrary.org/obo/DOID_0111898,X-linked intellectual disability-microcephaly-cortical malformation-thin habitus syndrome
http://purl.obolibrary.org/obo/DOID_0111899,THPH8
http://purl.obolibrary.org/obo/DOID_0111900,THPH5
http://purl.obolibrary.org/obo/DOID_2451,Protein S deficiency disease
http://purl.obolibrary.org/obo/DOID_0111901,HCF 2 deficiency
http://purl.obolibrary.org/obo/DOID_0111901,HCF II deficiency
http://purl.obolibrary.org/obo/DOID_0111901,THPH10
http://purl.obolibrary.org/obo/DOID_0111901,thrombophilia due to heparin cofactor II deficiency
http://purl.obolibrary.org/obo/DOID_0111902,APC resistance
http://purl.obolibrary.org/obo/DOID_0111902,PCCF deficiency
http://purl.obolibrary.org/obo/DOID_0111902,PROC cofactor deficiency
http://purl.obolibrary.org/obo/DOID_0111902,THPH2
http://purl.obolibrary.org/obo/DOID_0111902,activated protein C resistance
http://purl.obolibrary.org/obo/DOID_0111902,thrombophilia V
http://purl.obolibrary.org/obo/DOID_0111902,thrombophilia due to deficiency of activated protein C cofactor
http://purl.obolibrary.org/obo/DOID_0111903,THPH11
http://purl.obolibrary.org/obo/DOID_0111903,hereditary thrombophilia due to congenital HRG deficiency
http://purl.obolibrary.org/obo/DOID_0111903,hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency
http://purl.obolibrary.org/obo/DOID_0111904,THPH4
http://purl.obolibrary.org/obo/DOID_0111904,autosomal recessive PROC deficiency
http://purl.obolibrary.org/obo/DOID_0111904,autosomal recessive protein C deficiency
http://purl.obolibrary.org/obo/DOID_0111905,THPH6
http://purl.obolibrary.org/obo/DOID_0111905,autosomal recessive thrombophilia due to congenital protein S deficiency
http://purl.obolibrary.org/obo/DOID_0111905,severe hereditary thrombophilia due to congenital protein S deficiency
http://purl.obolibrary.org/obo/DOID_0111906,THPH9
http://purl.obolibrary.org/obo/DOID_0111907,THPH1
http://purl.obolibrary.org/obo/DOID_0111907,prothrombin-related thrombophilia
http://purl.obolibrary.org/obo/DOID_0111907,thrombophilia due to factor 2 defect
http://purl.obolibrary.org/obo/DOID_0111908,THBD-related bleeding disorder
http://purl.obolibrary.org/obo/DOID_0111908,THBD-related coagulopathy
http://purl.obolibrary.org/obo/DOID_0111908,THPH12
http://purl.obolibrary.org/obo/DOID_0111908,thrombomodulin-related bleeding disorder
http://purl.obolibrary.org/obo/DOID_0111908,thrombomodulin-related coagulopathy
http://purl.obolibrary.org/obo/DOID_0111909,THPH3
http://purl.obolibrary.org/obo/DOID_0111909,autosomal dominant PROC deficiency
http://purl.obolibrary.org/obo/DOID_0111909,autosomal dominant protein C deficiency
http://purl.obolibrary.org/obo/DOID_0111911,SPGF34
http://purl.obolibrary.org/obo/DOID_0111912,SPGF41
http://purl.obolibrary.org/obo/DOID_0111913,SPGF30
http://purl.obolibrary.org/obo/DOID_0111914,SPGF35
http://purl.obolibrary.org/obo/DOID_0111915,SPGF33
http://purl.obolibrary.org/obo/DOID_0111916,SPGF28
http://purl.obolibrary.org/obo/DOID_0111917,SPGF43
http://purl.obolibrary.org/obo/DOID_0111918,SPGF40
http://purl.obolibrary.org/obo/DOID_0111919,SPGF38
http://purl.obolibrary.org/obo/DOID_0111920,SPGF25
http://purl.obolibrary.org/obo/DOID_0111921,SPGF36
http://purl.obolibrary.org/obo/DOID_0111922,SPGF31
http://purl.obolibrary.org/obo/DOID_0111923,SPGF42
http://purl.obolibrary.org/obo/DOID_0111924,SPGF26
http://purl.obolibrary.org/obo/DOID_0111925,SPGF32
http://purl.obolibrary.org/obo/DOID_0111926,SPGF39
http://purl.obolibrary.org/obo/DOID_0111927,SPGF37
http://purl.obolibrary.org/obo/DOID_0111928,SPGF27
http://purl.obolibrary.org/obo/DOID_0111929,SPGF24
http://purl.obolibrary.org/obo/DOID_0111930,SPGF29
http://purl.obolibrary.org/obo/DOID_0111931,STAR syndrome
http://purl.obolibrary.org/obo/DOID_0111931,syndactyly with renal and anogenital malformations
http://purl.obolibrary.org/obo/DOID_0111931,"toe syndactyly, telecanthus, and anogenital and renal malformations"
http://purl.obolibrary.org/obo/DOID_0111933,GSD due to phosphoglycerate kinase 1 deficiency
http://purl.obolibrary.org/obo/DOID_0111933,PGK1 deficiency
http://purl.obolibrary.org/obo/DOID_0111933,glycogen storage disease due to phosphoglycerate kinase 1 deficiency
http://purl.obolibrary.org/obo/DOID_0111933,glycogenosis due to phosphoglycerate kinase 1 deficiency
http://purl.obolibrary.org/obo/DOID_0111934,IMD38
http://purl.obolibrary.org/obo/DOID_0111934,Mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency
http://purl.obolibrary.org/obo/DOID_0111934,autosomal recessive ISG15 deficiency
http://purl.obolibrary.org/obo/DOID_0111934,immunodeficiency 38 with basal ganglia calcification
http://purl.obolibrary.org/obo/DOID_0111934,"immunodeficiency 38, mycobacteriosis, autosomal recessive"
http://purl.obolibrary.org/obo/DOID_0111935,IMD16
http://purl.obolibrary.org/obo/DOID_0111935,OX40 deficiency
http://purl.obolibrary.org/obo/DOID_0111935,combined immunodeficiency due to OX40 deficiency
http://purl.obolibrary.org/obo/DOID_0111935,combined immunodeficiency with childhood-onset Kaposi sarcoma
http://purl.obolibrary.org/obo/DOID_0111935,combined immunodeficiency with impaired immunity to HHV-8
http://purl.obolibrary.org/obo/DOID_0111935,combined immunodeficiency with impaired immunity to human herpes virus 8
http://purl.obolibrary.org/obo/DOID_0111936,APDS
http://purl.obolibrary.org/obo/DOID_0111936,IMD14
http://purl.obolibrary.org/obo/DOID_0111936,PASLI disease
http://purl.obolibrary.org/obo/DOID_0111936,activated PI3K-delta syndrome
http://purl.obolibrary.org/obo/DOID_0111936,senescent T-cells-lymphadenopathy-immunodeficiency syndrome due to p110delta-activating mutation
http://purl.obolibrary.org/obo/DOID_0111937,IMD22
http://purl.obolibrary.org/obo/DOID_0111937,SCID due to LCK deficiency
http://purl.obolibrary.org/obo/DOID_0111937,SCID due to lymphocyte-specific protein tyrosine kinase deficiency
http://purl.obolibrary.org/obo/DOID_0111937,severe combined immunodeficiency due to LCK deficiency
http://purl.obolibrary.org/obo/DOID_0111937,severe combined immunodeficiency due to lymphocyte-specific protein tyrosine kinase deficiency
http://purl.obolibrary.org/obo/DOID_0111938,IMD24
http://purl.obolibrary.org/obo/DOID_0111938,SCID due to CTPS1 deficiency
http://purl.obolibrary.org/obo/DOID_0111938,severe combined immunodeficiency due to CTPS1 deficiency
http://purl.obolibrary.org/obo/DOID_0111939,IMD37
http://purl.obolibrary.org/obo/DOID_0111940,IMD42
http://purl.obolibrary.org/obo/DOID_0111940,autosomal recessive MSMD due to complete RORgamma receptor defiency
http://purl.obolibrary.org/obo/DOID_0111940,autosomal recessive mendelian susceptibility to mycobacterial diseases due to complete RORgamma receptor deficiency
http://purl.obolibrary.org/obo/DOID_0111940,autosomal recessive primary immunodeficiency due to RORC mutation
http://purl.obolibrary.org/obo/DOID_0111941,CD16 deficiency
http://purl.obolibrary.org/obo/DOID_0111941,IMD20
http://purl.obolibrary.org/obo/DOID_0111941,autosomal recessive primary immunodeficiency with defective spontaneous NK cell cytotoxicity
http://purl.obolibrary.org/obo/DOID_0111941,autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity
http://purl.obolibrary.org/obo/DOID_0111942,IMD25
http://purl.obolibrary.org/obo/DOID_0111942,immunodeficiency due to defect in CD3-zeta
http://purl.obolibrary.org/obo/DOID_11200,T cell immunodeficiency
http://purl.obolibrary.org/obo/DOID_11200,T lymphocyte deficiency
http://purl.obolibrary.org/obo/DOID_11200,T lymphocyte immunodeficiency
http://purl.obolibrary.org/obo/DOID_0111943,IMD48
http://purl.obolibrary.org/obo/DOID_0111943,combined immunodeficiency due to ZAP70 deficiency
http://purl.obolibrary.org/obo/DOID_0111943,zeta-associated-protein 70 deficiency
http://purl.obolibrary.org/obo/DOID_0111944,IMD31B
http://purl.obolibrary.org/obo/DOID_0111944,autosomal recessive STAT1 deficiency
http://purl.obolibrary.org/obo/DOID_0111944,"autosomal recessive immunodeficiency 31B, mycobacterial and viral infections"
http://purl.obolibrary.org/obo/DOID_0111944,predisposition to severe viral infection due to STAT1 deficiency
http://purl.obolibrary.org/obo/DOID_0111944,susceptibility to viral and mycobacterial infections due to STAT1 deficiency
http://purl.obolibrary.org/obo/DOID_0111945,IMD31A
http://purl.obolibrary.org/obo/DOID_0111945,MSMD due to partial STAT1 deficiency
http://purl.obolibrary.org/obo/DOID_0111945,MSMD due to partial signal transducer and activator of transcription 1 deficiency
http://purl.obolibrary.org/obo/DOID_0111945,Mendelian susceptibility to mycobacterial diseases due to partial STAT1 deficiency
http://purl.obolibrary.org/obo/DOID_0111945,Mendelian susceptibility to mycobacterial diseases due to partial signal transducer and activator of transcription 1 deficiency
http://purl.obolibrary.org/obo/DOID_0111945,"autosomal dominant immunodeficiency 31A, mycobacteriosis"
http://purl.obolibrary.org/obo/DOID_0111946,CANDF7
http://purl.obolibrary.org/obo/DOID_0111946,IMD31C
http://purl.obolibrary.org/obo/DOID_0111946,autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome
http://purl.obolibrary.org/obo/DOID_0111946,autosomal dominant chronic mucocutaneous familial candidiasis
http://purl.obolibrary.org/obo/DOID_0111946,autosomal dominant immunodeficiency 31C
http://purl.obolibrary.org/obo/DOID_0111946,familial candidiasis 7
http://purl.obolibrary.org/obo/DOID_0111947,DCML
http://purl.obolibrary.org/obo/DOID_0111947,GATA2 deficiency
http://purl.obolibrary.org/obo/DOID_0111947,IMD21
http://purl.obolibrary.org/obo/DOID_0111947,MonoMAC
http://purl.obolibrary.org/obo/DOID_0111947,"combined immunodeficiency with susceptibility to mycobacterial, viral and fungal infections"
http://purl.obolibrary.org/obo/DOID_0111947,"dendritic cell, monocyte, B and NK lymphoid deficiency"
http://purl.obolibrary.org/obo/DOID_0111947,monocyte-B-natural killer-dendritic cell deficiency syndrome
http://purl.obolibrary.org/obo/DOID_0111947,monocytopenia and mycobacterial infection syndrome
http://purl.obolibrary.org/obo/DOID_0111947,monocytopenia with susceptibility to infections
http://purl.obolibrary.org/obo/DOID_0111948,CID due to TFRC deficiency
http://purl.obolibrary.org/obo/DOID_0111948,IMD46
http://purl.obolibrary.org/obo/DOID_0111948,TFRC-related combined immunodeficiency
http://purl.obolibrary.org/obo/DOID_0111948,combined immunodeficiency due to TFRC deficiency
http://purl.obolibrary.org/obo/DOID_0111949,IMD36
http://purl.obolibrary.org/obo/DOID_0111949,activated phosphoinositide 3-kinase delta syndrome 2
http://purl.obolibrary.org/obo/DOID_0111950,IL12B deficiency
http://purl.obolibrary.org/obo/DOID_0111950,IMD29
http://purl.obolibrary.org/obo/DOID_0111950,MSMD due to complete IL12B deficiency
http://purl.obolibrary.org/obo/DOID_0111950,MSMD due to complete interleukin 12B deficiency
http://purl.obolibrary.org/obo/DOID_0111950,Mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency
http://purl.obolibrary.org/obo/DOID_0111950,Mendelian susceptibility to mycobacterial diseases due to complete interleukin 12B deficiency
http://purl.obolibrary.org/obo/DOID_0111950,"immunodeficiency 29, mycobacteriosis"
http://purl.obolibrary.org/obo/DOID_0111951,DOCK2 deficiency
http://purl.obolibrary.org/obo/DOID_0111951,IMD40
http://purl.obolibrary.org/obo/DOID_0111952,IMD57
http://purl.obolibrary.org/obo/DOID_0111952,immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections-lymphopenia syndrome
http://purl.obolibrary.org/obo/DOID_0111952,immunodeficiency 57 with autoinflammation
http://purl.obolibrary.org/obo/DOID_0111953,CID due to PGM3 deficiency
http://purl.obolibrary.org/obo/DOID_0111953,IMD23
http://purl.obolibrary.org/obo/DOID_0111953,PGM3-CDG
http://purl.obolibrary.org/obo/DOID_0111953,PGM3-related congenital disorder of glycosylation
http://purl.obolibrary.org/obo/DOID_0111953,combined immunodeficiency due to PGM3 deficiency
http://purl.obolibrary.org/obo/DOID_0111954,BACH2-related immunodeficiency and autoimmunity
http://purl.obolibrary.org/obo/DOID_0111954,BRIDA
http://purl.obolibrary.org/obo/DOID_0111954,IMD60
http://purl.obolibrary.org/obo/DOID_0111955,IMD27A
http://purl.obolibrary.org/obo/DOID_0111955,autosomal recessive IFNGR1 deficiency
http://purl.obolibrary.org/obo/DOID_0111955,autosomal recessive MSMD due to partial IFNgammaR1 deficiency
http://purl.obolibrary.org/obo/DOID_0111955,autosomal recessive MSMD due to partial interferon gamma receptor 1 deficiency
http://purl.obolibrary.org/obo/DOID_0111955,"autosomal recessive immunodeficiency 27A, mycobacteriosis"
http://purl.obolibrary.org/obo/DOID_0111955,autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency
http://purl.obolibrary.org/obo/DOID_0111955,autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial interferon gamma receptor 1 deficiency
http://purl.obolibrary.org/obo/DOID_0111956,IMD27B
http://purl.obolibrary.org/obo/DOID_0111956,autosomal dominant IFNGR1 deficiency
http://purl.obolibrary.org/obo/DOID_0111956,autosomal dominant MSMD due to partial IFNgammaR1 deficiency
http://purl.obolibrary.org/obo/DOID_0111956,autosomal dominant MSMD due to partial interferon gamma receptor 1 deficiency
http://purl.obolibrary.org/obo/DOID_0111956,"autosomal dominant immunodeficiency 27B, mycobacteriosis"
http://purl.obolibrary.org/obo/DOID_0111956,autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency
http://purl.obolibrary.org/obo/DOID_0111956,autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial interferon gamma receptor 1 deficiency
http://purl.obolibrary.org/obo/DOID_0111957,CARD11 deficiency
http://purl.obolibrary.org/obo/DOID_0111957,IMD11A
http://purl.obolibrary.org/obo/DOID_0111957,SCID due to CARD11 deficiency
http://purl.obolibrary.org/obo/DOID_0111957,severe combined immunodeficiency due to CARD11 deficiency
http://purl.obolibrary.org/obo/DOID_0111958,IMD11B
http://purl.obolibrary.org/obo/DOID_0111958,"atopic dermatitis, elevated IgE, and eosinophilia"
http://purl.obolibrary.org/obo/DOID_0111958,immunodeficiency 11B with atopic dermatitis
http://purl.obolibrary.org/obo/DOID_0111959,IMD15B
http://purl.obolibrary.org/obo/DOID_0111960,IMD15A
http://purl.obolibrary.org/obo/DOID_0111961,IMD26
http://purl.obolibrary.org/obo/DOID_0111961,SCID due to DNA-PKcs deficiency
http://purl.obolibrary.org/obo/DOID_0111961,"immunodeficiency 26, with or without neurologic abnormalities"
http://purl.obolibrary.org/obo/DOID_0111961,severe combined immunodeficiency due to DNA-PKcs deficiency
http://purl.obolibrary.org/obo/DOID_0111967,IMD54
http://purl.obolibrary.org/obo/DOID_0111967,NKCD
http://purl.obolibrary.org/obo/DOID_0111967,familial isolated natural killer cell deficiency
http://purl.obolibrary.org/obo/DOID_0111967,primary immunodeficiency due to MCM4 deficiency
http://purl.obolibrary.org/obo/DOID_0111967,primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency
http://purl.obolibrary.org/obo/DOID_0111968,CD25 deficiency
http://purl.obolibrary.org/obo/DOID_0111968,IL2RA deficiency
http://purl.obolibrary.org/obo/DOID_0111968,IMD41
http://purl.obolibrary.org/obo/DOID_0111968,immunodeficiency 41 with lymphoproliferation and autoimmunity
http://purl.obolibrary.org/obo/DOID_0111968,immunodeficiency due to CD25 deficiency
http://purl.obolibrary.org/obo/DOID_0111968,interleukin-2 receptor alpha chain deficiency
