source_id,predicate_id,source_text,source_lang,target_lang,target_text,tsg_set
DOID:0111253,IAO:0000115,"A neurofibromatosis characterized by multiple cafe-au-lait macules, skin fold freckling, neurofibromas, optic gliomas, Lisch nodules or choroidal abnormalities in the eye, or a specific bone abnormality that has_material_basis_in the NF1 gene on chromosome 17q11.2. Bone abnormalities include a distinctive osseous lesion such as sphenoid dysplasia, anterolateral bowing of the tibia, or pseudarthrosis of a long bone.",en,es,"Una neurofibromatosis caracterizada por múltiples máculas café con leche, pecas en los pliegues cutáneos, neurofibromas, gliomas ópticos, nódulos de Lisch o anomalías coroideas en el ojo, o una anomalía ósea específica que tiene_como_base el gen NF1 del cromosoma 17q11.2. Las anomalías óseas incluyen una lesión ósea distintiva como la displasia del esfenoides, el arqueamiento anterolateral de la tibia o la pseudoartrosis de un hueso largo.",1
DOID:0111254,IAO:0000115,"An organic acidemia characterized by impaired lysine, hydroxylysine, and tryptophan metabolism, increased urinary excretion of glutaric acid, and accumulation of 3-hydroxyglutaric and glutaric acid, resulting in striatal injury and a severe dystonic dyskinetic movement disorder that has_material_basis_in homozygous or compound heterozygous mutation in the GCDH gene on chromosome 19p13.",en,es,"Acidemia orgánica se caracteriza por una alteración del metabolismo de la lisina,  la hidroxilisina y el triptófano, El aumento de la excreción urinaria de ácido glutárico y una acumulación de ácido 3-hidroxiglutárico y glutárico,  que provoca lesiones estriatales y un trastorno del movimiento disquinético distónico grave y tiene_base_material_en una mutación homocigota o heterocigota compuesta en el gen GCDH del cromosoma 19p13"".",1
DOID:0111255,IAO:0000115,"A syndrome characterized by neonatal onset of genitourinary malformations, especially hydrometrocolpos, polydactyly, and, more rarely, heart or gastrointestinal malformations that has_material_basis_in homozygous or compound heterozygous mutation in MKKS on 20p12.2.",en,es,"El síndrome se caracteriza por la aparición neonatal de malformaciones genitourinarias,  especialmente hidrometrocolpos,  polidactilia y  más raramente  malformaciones cardíacas o gastrointestinales y tiene_base_material_en una mutación homocigota o heterocigota compuesta en MKKS en 20p12.2"".",1
DOID:0111256,IAO:0000115,A syndrome characterized by elevated circulating levels of ferritin without iron overload and early onset cataracts that has_material_basis_in heterozygous mutation in the iron responsive element in the 5-prime noncoding region of FTL on 19q13.33.,en,es,"El síndrome se caracteriza por niveles circulantes elevados de ferritina sin sobrecarga de hierro y cataratas de aparición precoz y tiene_base_material_en una mutación heterocigota en el elemento sensible al hierro en la región no codificante 5-prime de FTL en 19q13.33"".",1
DOID:0111257,IAO:0000115,An amino acid metabolic disorder characterized by accumulation of glutathione in the plasma and urine that has_material_basis_in homozygous or compound heterozygous mutation in GGT1 on 22q11.23.,en,es,Trastorno metabólico de los aminoácidos se caracteriza por la acumulación de glutatión en el plasma y la orina y tiene_base_material_en una mutación homocigota o heterocigota compuesta en GGT1 en 22q11.23.,1
DOID:0111258,IAO:0000115,An amino acid metabolic disorder characterized by excretion of excess pentose L-xylulose (1-4 g/day) in the urine that has_material_basis_in homozygous or compound heterozygous mutation in DCXR on 17q25.3.,en,es,El trastorno metabólico de los aminoácidos se caracteriza por la excreción de un exceso de pentosa L-xilulosa (1-4 g/día) en la orina y tiene_base_material_en una mutación homocigota o heterocigota compuesta en DCXR en 17q25.3.,1
DOID:0111259,IAO:0000115,"A syndrome characterized by severe micrognathia, cleft lip and/or palate, hypoplasia or aplasia of the postaxial elements of the limbs, coloboma of the eyelids, cup-shaped ears, and supernumerary nipples that has_material_basis_in homozygous or compound heterozygous mutation in DHODH on 16q22.2.",en,es,"El síndrome se caracteriza por micrognatia grave,  labio leporino y/o paladar hendido,  hipoplasia o aplasia de los elementos postaxiales de las extremidades,  coloboma de los párpados,  orejas en forma de copa y pezones supernumerarios y tiene_base_material_en una mutación homocigota o heterocigota compuesta en DHODH en 16q22.2"".",1
DOID:0111260,IAO:0000115,An inherited metabolic disorder characterized by increased synthesis of phosphoribosylpyrophosphate resulting in increased production of uric acid and purine that has_material_basis_in X-linked recessive inheritance of mutations in PRPS1 on Xq22.3 that result in increased activity of the gene. The mild form of the disease has late-juvenile or early adult onset while the more severe form has infantile or early-childhood onset.,en,es,"El trastorno metabólico hereditario se caracteriza por una mayor síntesis de fosforibosilpirofosfato que da lugar a una mayor producción de ácido úrico y purina y tiene_base_material_en una herencia recesiva ligada al cromosoma X de mutaciones en PRPS1 en Xq22.3 que dan lugar a una mayor actividad del gen. La forma leve de la enfermedad tiene un inicio en la juventud tardía o en la edad adulta temprana,  mientras que la forma más grave tiene un inicio en la infancia o en la niñez temprana.",1
DOID:0111261,IAO:0000115,"An amino acid metabolic disorder characterized by metabolic acidosis, elevated levels of fumaric acid in the urine, early-onset hypotonia, profound psychomotor retardation, and brain abnormalities that has_material_basis_in homozygous or compound heterozygous mutation in FH on 1q43.",en,es,"El trastorno metabólico de aminoácidos se caracteriza por acidosis metabólica,  niveles elevados de ácido fumárico en la orina,  hipotonía de aparición temprana,  retraso psicomotor profundo y anomalías cerebrales y tiene_base_material_en una mutación homocigota o heterocigota compuesta en FH en 1q43"".",1
DOID:0111262,IAO:0000115,"A brain disease characterized by cerebral and cerebellar atrophy, postnatal progressive microcephaly and intellectual disability that has_material_basis_in homozygous or compound heterozygous mutation in MED17 on 11q21.",en,es,"La enfermedad cerebral se caracteriza por atrofia cerebral y cerebelosa,  microcefalia progresiva postnatal y discapacidad intelectual y tiene_base_material_en una mutación homocigota o heterocigota compuesta en MED17 en 11q21"".",1
DOID:0111263,IAO:0000115,An organic acidemia characterized by elevated levels of methylmalonic acid and malonic acid in body fluids typically resulting in developmental delay and failure to thrive in children and neurological symptoms in adults that has_material_basis_in homozygous or compound heterozygous mutation in ACSF3 on 16q24.3.,en,es,"La acidemia orgánica se caracteriza por niveles elevados de ácido metilmalónico y ácido malónico en los fluidos corporales que suele provocar retraso en el desarrollo y retraso en el crecimiento en niños y síntomas neurológicos en adultos y tiene_base_material_en una mutación homocigota o heterocigota compuesta en ACSF3 en 16q24.3"".",1
DOID:0111264,IAO:0000115,A syndrome characterized by genomic instability and susceptibility toward early onset hepatocellular carcinoma that has_material_basis_in homozygous or compound heterozygous mutation in SPRTN on 1q42.2.,en,es,El síndrome se caracteriza por inestabilidad genómica y susceptibilidad hacia el carcinoma hepatocelular de aparición temprana y tiene_base_material_en una mutación homocigota o heterocigota compuesta en SPRTN en 1q42.2.,1
DOID:0111265,IAO:0000115,"A syndrome characterized by spinocerebellar ataxia, hypogonadotropic hypogonadism, and chorioretinal dystrophy that has_material_basis_in homozygous or compound heterozygous mutation in PNPLA6 on 19p13.2.",en,es,"El síndrome se caracteriza por ataxia espinocerebelosa,  hipogonadismo hipogonadotrópico y distrofia coriorretiniana y tiene_base_material_en una mutación homocigota o heterocigota compuesta en PNPLA6 en 19p13.2"".",1
DOID:0111266,IAO:0000115,"A syndrome characterized by lax and wrinkled skin, progeroid features, hip dislocation, joint laxity, severe short stature/dwarfism, severe osteoporosis, vertebral abnormalities and spontaneous fractures, and developmental delay and mild intellectual deficit that has_material_basis_in homozygous or compound heterozygous mutation in GORAB on 1q24.2.",en,es,"El síndrome se caracteriza por piel laxa y arrugada,  rasgos progeroides,  luxación de cadera,  laxitud articular,  estatura baja/enanismo grave,  osteoporosis grave, anomalías,   vertebrales y fracturas espontáneas,  y retraso del desarrollo y déficit intelectual leve y tiene_base_material_en una mutación homocigota o heterocigota compuesta en GORAB en 1q24.2"".",1
DOID:0111267,IAO:0000115,A congenital myopathy characterized by accumulation of ATPase and antibody positive myosin in hyaline subsarcolemmal bodies in type I muscle fibers and a variable development of muscle weakness that has_material_basis_in mutation in MYH7 on 14q11.2.,en,es,La miopatía congénita se caracteriza por la acumulación de miosina ATPasa y anticuerpos positivos en cuerpos hialinos subsarcolemmales en fibras musculares de tipo I y un desarrollo variable de debilidad muscular y tiene_base_material_en una mutación en MYH7 en 14q11.2.,1
DOID:0111268,IAO:0000115,A hyaline body myopathy that has_material_basis_in compound heterozygous or homozygous mutation in MYH7 on 14q11.2.,en,es,La miopatía de cuerpos hialinos tiene_base_material_en una mutación compuesta heterocigota u homocigota en MYH7 en 14q11.2.,1
DOID:0111269,IAO:0000115,A hyaline body myopathy that has_material_basis_in heterozygous mutation in MYH7 on 14q11.2.,en,es,La miopatía del cuerpo hialino tiene_base_material_en una mutación heterocigota en MYH7 en 14q11.2.,1
DOID:0111270,IAO:0000115,"An inherited metabolic disorder characterized by increased sulfite in the urine with markedly decreased inorganic sulfate excretion and resulting in variable phenotypes ranging from severe early onset disease to late-onset, milder disease that has_material_basis_in homozygous or compound heterozygous mutation in SUOX on 12q13.2.",en,es,"El trastorno metabólico hereditario se caracteriza por un aumento de sulfito en la orina con una excreción de sulfato inorgánico marcadamente disminuida y que da lugar a fenotipos variables que van desde una enfermedad grave de aparición temprana a una enfermedad más leve de aparición tardía y tiene_base_material_en una mutación homocigota o heterocigota compuesta en SUOX en 12q13.2"".",1
DOID:0111271,IAO:0000115,"A syndrome characterized by trichomegaly, severe chorioretinal atrophy and multiple pituitary hormone deficiencies that has_material_basis_in homozygous or compound heterozygous mutation in PNPLA6 on 19p13.2.",en,es,"El síndrome se caracteriza por tricomegalia,  atrofia coriorretiniana grave y múltiples deficiencias hormonales hipofisarias y tiene_base_material_en una mutación homocigota o heterocigota compuesta en PNPLA6 en 19p13.2"".",1
DOID:0111272,IAO:0000115,"A metal metabolism disorder characterized by hyperelastic and bruisable skin, hernias, bladder diverticula, hyperextensible joints, varicosities, abnormal copper transport, and multiple skeletal abnormalities that has_material_basis_in X-linked recessive inheritance of mutations in ATP7A on Xq21.1. This disorder is allelic to Menkes disease.",en,es,"El trastorno del metabolismo de los metales se caracteriza por piel hiperelástica y con hematomas, hernias,  divertículos vesicales,  articulaciones hiperextensibles,varices,  transporte anómalo del cobre y múltiples anomalías esqueléticas  y tiene_base_material_en una herencia recesiva ligada al cromosoma X de mutaciones en ATP7A en Xq21.1. Este trastorno es alélico de la enfermedad de Menkes"".",1
DOID:0111273,IAO:0000115,"A mitochondrial metabolism disease characterized by developmental delay, retinitis pigmentosa, dementia, seizures, ataxia, proximal neurogenic muscle weakness, and sensory neuropathy that has_material_basis_in heteroplasmic mutation in the mitochondrial gene MTATP6.",en,es,"La enfermedad del metabolismo mitocondrial se caracteriza por retraso del desarrollo,  retinosis pigmentaria, demencia,  convulsiones, ataxia,  debilidad muscular neurogénica proximal y neuropatía sensorial y tiene_base_material_en una mutación heteroplásmica en el gen mitocondrial MTATP6"".",1
DOID:0111274,IAO:0000115,"A syndrome characterized by developmental delay, and cerebral, ocular, dental, auricular, and skeletal anomalies that has_material_basis_in homozygous or compound heterozygous mutation in LONP1 on 19p13.3.",en,es,"El síndrome se caracteriza por retraso del desarrollo y anomalías cerebrales, oculares, dentales,  auriculares y esqueléticas y tiene_base_material_en una mutación homocigota o heterocigota compuesta en LONP1 en 19p13.3"".",1
DOID:0111275,IAO:0000115,A speech disorder characterized by severe orofacial dyspraxia resulting in largely incomprehensible speech that has_material_basis_in heterozygous mutation in FOXP2 on 7q31.1.,en,es,El trastorno del habla se caracteriza por dispraxia orofacial grave que da lugar a un habla en gran medida incomprensible y tiene_base_material_en una mutación heterocigota en FOXP2 en 7q31.1.,1
DOID:0111276,IAO:0000115,"A mitochondrial metabolism disease characterized by mitochondrial dysfunction resulting in adult onset of sensory ataxic neuropathy, dysarthria, and progressive external ophthalmoparesis that has_material_basis_in homozygous or compound heterozygous mutation in POLG on 15q26.1.",en,es,"La enfermedad del metabolismo mitocondrial se caracteriza por una disfunción mitocondrial que provoca la aparición en la edad adulta de neuropatía atáxica sensorial,  disartria y oftalmoparesia externa progresiva y tiene_base_material_en una mutación homocigota o heterocigota compuesta en POLG en 15q26.1"".",1
DOID:0111277,IAO:0000115,"A lipid metabolism disorder characterized by abnormal fatty acid oxidation resulting a wide range of clinical manifestations from servere neonatal symptoms including cardiomyopathy, hypoglycemia, metabolic acidosis, skeletal myopathy and neuropathy, liver disease and death to a more mild phenotype including peripheral polyneuropathy, episodic rhabdomyolysis and pigmentary retinopathy that has_material_basis_in homozygous or compound heterozygous mutation in either of the subunits of the mitochondrial trifunctional protein; HADHA or HADHB on 2p23.3.",en,es,"El trastorno del metabolismo lipídico se caracteriza por una oxidación anormal de los ácidos grasos que da lugar a una amplia gama de manifestaciones clínicas,  desde síntomas neonatales serveros que incluyen cardiomiopatía, hipoglucemia,  acidosis metabólica,   miopatía y neuropatía esqueléticas,  la enfermedad hepática y muerte hasta un fenotipo más leve que incluye polineuropatía periférica,  rabdomiólisis episódica y retinopatía pigmentaria y tiene_base_material_en una mutación homocigota o heterocigota compuesta en cualquiera de las subunidades de la proteína trifuncional mitocondrial.",1
DOID:0111278,IAO:0000115,"A syndrome characterized by histiocytosis, hyperpigmentation, hypertrichosis, hepatosplenomegaly, heart anomalies, hearing loss, hypogonadism, and reduced height that has_material_basis_in homozygous or compound heterozygous mutation in SLC29A3 on 10q22.1. This syndrome comprises features from 4 histiocytic disorders that were previously considered distinct: Faisalabad histiocytosis, sinus histiocytosis with massive lymphadenopathy, H syndrome, and pigmented hypertrichosis with insulin-dependent diabetes mellitus syndrome.",en,es,"El síndrome se caracteriza por histiocitosis,  hiperpigmentación, hipertricosis, hepatoesplenomegalia,  anomalías cardiacas,  pérdida de audición,  hipogonadismo y estatura reducida y tiene_base_material_en homocigota o heterocigota compuesta en la mutación SLC29A3 en 10q22.1"". Este síndrome comprende características de 4 trastornos histiocíticos que antes se consideraban distintos: histiocitosis de Faisalabad,  histiocitosis sinusal con linfadenopatía masiva,  síndrome H e hipertricosis pigmentada con síndrome de diabetes mellitus insulinodependiente"".",1
DOID:0111279,IAO:0000115,A psoriasis that has_material_basis_in variation in a region on chromosome 1p that includes IL23R.,en,es,La psoriasis tiene_base_material_en una variación en una región del cromosoma 1p que incluye IL23R.,1
DOID:0111280,IAO:0000115,A psoriasis that has_material_basis_in variation in a region on chromosome 1q21.,en,es,La psoriasis tiene_base_material_en una variación en una región en el cromosoma 1q21.,1
DOID:0111281,IAO:0000115,A psoriasis characterized by pustular psoriasis that has_material_basis_in heterozygous mutation in the AP1S3 gene on chromosome 2q36.1.,en,es,La psoriasis se caracteriza por psoriasis pustulosa y tiene_base_material_en una mutación heterocigota en el gen AP1S3 en el cromosoma 2q36.1.,1
DOID:0111282,IAO:0000115,A psoriasis that has_material_basis_in variation in a region on chromosome 3q21.,en,es,La psoriasis tiene_base_material_en una variación en una región del cromosoma 3q21.,1
DOID:0111283,IAO:0000115,A psoriasis that has_material_basis_in variation in a region on chromosome 4q.,en,es,La psoriasis tiene_base_material_en una variación en una región del cromosoma 4q.,1
DOID:0111284,IAO:0000115,A psoriasis that has_material_basis_in variation in a region on chromosome 4q31-q34.,en,es,La psoriasis tiene_base_material_en una variación en una región en el cromosoma 4q31-q34.,1
DOID:0111285,IAO:0000115,A psoriasis that has_material_basis_in variation in a region on chromosome 5q31.1-q33.1 that includes IL12B.,en,es,La psoriasis tiene_base_material_en una variación en una región en el cromosoma 5q31.1-q33.1 que incluye IL12B.,1
DOID:0111286,IAO:0000115,A psoriasis that has_material_basis_in variation in HLA-C on chromosome 6p21.33.,en,es,La psoriasis tiene_base_material_en una variación en HLA-C en el cromosoma 6p21.33.,1
DOID:0111287,IAO:0000115,A psoriasis that has_material_basis_in variation in the TRAF3IP2 gene on chromosome 6q21.,en,es,La psoriasis tiene_base_material_en una variación en el gen TRAF3IP2 en el cromosoma 6q21.,1
DOID:0111288,IAO:0000115,A psoriasis that has_material_basis_in variation in a region on chromosome 16q. This region overlaps one that is associated with inflammatory bowel disease 1 disease.,en,es,La psoriasis tiene_base_material_en una variación en una región del cromosoma 16q. Esta región se solapa con otra asociada a la enfermedad inflamatoria intestinal 1.,1
DOID:0111289,IAO:0000115,A psoriasis that has_material_basis_in variation in a region on chromosome 18p11.23.,en,es,La psoriasis tiene_base_material_en una variación en una región en el cromosoma 18p11.23.,1
DOID:0111290,IAO:0000115,A psoriasis that has_material_basis_in variation in a region on chromosome 19p13 that includes BSG.,en,es,La psoriasis tiene_base_material_en una variación en una región en el cromosoma 19p13 que incluye BSG.,1
DOID:0111291,IAO:0000115,A psoriasis that has_material_basis_in variation in a region on chromosome 20q13 that includes RNF114.,en,es,La psoriasis tiene_base_material_en una variación en una región en el cromosoma 20q13 que incluye RNF114.,1
DOID:0111292,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in variation in the GABRD on chromosome 1p36.33.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una variación en el GABRD en el cromosoma 1p36.33.,1
DOID:0111293,IAO:0000115,A generalized epilepsy with febrile seizures plus that has_material_basis_in variation in a region on chromosome 2p24.,en,es,La epilepsia generalizada con convulsiones febriles plus tiene_base_material_en una variación en una región en el cromosoma 2p24.,1
DOID:0111294,IAO:0000115,A generalized epilepsy with febrile seizures plus that has_material_basis_in heterozygous mutation in SCN1A on chromosome 2q24.3.,en,es,La epilepsia generalizada con convulsiones febriles plus tiene_base_material_en una mutación heterocigota en SCN1A en el cromosoma 2q24.3.,1
DOID:0111295,IAO:0000115,A generalized epilepsy with febrile seizures plus that has_material_basis_in heterozygous mutation in SCN9A on chromosome 2q24.3.,en,es,La epilepsia generalizada con convulsiones febriles plus tiene_base_material_en una mutación heterocigota en SCN9A en el cromosoma 2q24.3.,1
DOID:0111296,IAO:0000115,A generalized epilepsy with febrile seizures plus that has_material_basis_in heterozygous mutation in HCN1 on chromosome 5p12.,en,es,La epilepsia generalizada con convulsiones febriles plus tiene_base_material_en una mutación heterocigota en HCN1 en el cromosoma 5p12.,1
DOID:0111297,IAO:0000115,A brain disease characterized by seizures during childhood associated with febrile episodes without any evidence of intracranial infection or defined pathologic or traumatic cause with a familial pattern of inheritance.,en,es,La enfermedad cerebral se caracteriza por convulsiones durante la infancia asociadas a episodios febriles sin ninguna evidencia de infección intracraneal o causa patológica o traumática definida con un patrón familiar de herencia.,1
DOID:0111298,IAO:0000115,A familial febrile seizures that has_material_basis_in heterozygous mutation in the GABRG2 gene on chromosome 5q34.,en,es,La convulsión febril familiar tiene_base_material_en una mutación heterocigota en el gen GABRG2 en el cromosoma 5q34.,1
DOID:0111299,IAO:0000115,A generalized epilepsy with febrile seizures plus that has_material_basis_in variation in a region on chromosome 6q16.3-q22.31.,en,es,La epilepsia generalizada con convulsiones febriles plus tiene_base_material_en una variación en una región del cromosoma 6q16.3-q22.31.,1
DOID:0111300,IAO:0000115,A generalized epilepsy with febrile seizures plus that has_material_basis_in variation in a region on chromosome 8p23-p21.,en,es,La epilepsia generalizada con convulsiones febriles plus tiene_base_material_en una variación en una región en el cromosoma 8p23-p21.,1
DOID:0111301,IAO:0000115,A generalized epilepsy with febrile seizures plus that has_material_basis_in heterozygous mutation in STX1B on chromosome 16p11.2.,en,es,La epilepsia generalizada con convulsiones febriles plus tiene_base_material_en una mutación heterocigota en STX1B en el cromosoma 16p11.2.,1
DOID:0111302,IAO:0000115,A generalized epilepsy with febrile seizures plus that has_material_basis_in heterozygous mutation in SCN1B on chromosome 19q13.11.,en,es,La epilepsia generalizada con convulsiones febriles plus tiene_base_material_en una mutación heterocigota en SCN1B en el cromosoma 19q13.11.,1
DOID:0111303,IAO:0000115,A familial febrile seizures that has_material_basis_in variation in a region on chromosome 3p24.2-p23.,en,es,La convulsión febril familiar tiene_base_material_en una variación en una región del cromosoma 3p24.2-p23.,1
DOID:0111304,IAO:0000115,A familial febrile seizures that has_material_basis_in variation in a region on chromosome 3q26.2-q26.33.,en,es,La convulsión febril familiar tiene_base_material_en una variación en una región en el cromosoma 3q26.2-q26.33.,1
DOID:0111305,IAO:0000115,A familial febrile seizures that has_material_basis_in heterozygous mutation the ADGRV1 gene on chromosome 5q14.3.,en,es,La convulsión febril familiar tiene_base_material_en una mutación heterocigota el gen ADGRV1 en el cromosoma 5q14.3.,1
DOID:0111306,IAO:0000115,A familial febrile seizures that has_material_basis_in variation in a region on chromosome 6q22-q24.,en,es,La convulsión febril familiar tiene_base_material_en una variación en una región del cromosoma 6q22-q24.,1
DOID:0111307,IAO:0000115,A familial febrile seizures that has_material_basis_in variation in a region on chromosome 8q13-q21.,en,es,La convulsión febril familiar tiene_base_material_en una variación en una región en el cromosoma 8q13-q21.,1
DOID:0111308,IAO:0000115,A familial febrile seizures that has_material_basis_in homozygous mutation in the CPA6 gene on chromosome 8p13.2.,en,es,La convulsión febril familiar tiene_base_material_en una mutación homocigota en el gen CPA6 en el cromosoma 8p13.2.,1
DOID:0111309,IAO:0000115,A familial febrile seizures that has_material_basis_in variation in a region on chromosome 18p11.2.,en,es,La convulsión febril familiar tiene_base_material_en una variación en una región del cromosoma 18p11.2.,1
DOID:0111310,IAO:0000115,A familial febrile seizures that has_material_basis_in variation in a region on chromosome 19p13.3.,en,es,La convulsión febril familiar tiene_base_material_en una variación en una región en el cromosoma 19p13.3.,1
DOID:0111311,IAO:0000115,A familial febrile seizures that has_material_basis_in heterozygous mutation.,en,es,La convulsión febril familiar tiene_base_material_en una mutación heterocigota.,1
DOID:0111312,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in heterozygous mutation in the CLCN2 on chromosome 3q27.1.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una mutación heterocigota en el CLCN2 en el cromosoma 3q27.1.,1
DOID:0111313,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in heterozygous mutation in the SLC2A1 on chromosome 1p34.2.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una mutación heterocigota en el SLC2A1 en el cromosoma 1p34.2.,1
DOID:0111314,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in heterozygous mutation in the GABRA1 on chromosome 5q34.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una mutación heterocigota en el GABRA1 en el cromosoma 5q34.,1
DOID:0111315,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in heterozygous mutation in the SLC12A5 on chromosome 20q13.12.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una mutación heterocigota en el SLC12A5 en el cromosoma 20q13.12.,1
DOID:0111316,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in heterozygous mutation in the RORB on chromosome 9q21.13.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una mutación heterocigota en el RORB en el cromosoma 9q21.13.,1
DOID:0111317,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in variation in a region on chromosome 14q23.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una variación en una región en el cromosoma 14q23.,1
DOID:0111318,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in variation in a region on chromosome 9q32-q33.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una variación en una región en el cromosoma 9q32-q33.,1
DOID:0111319,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in variation in a region on chromosome 10q25-q26.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una variación en una región en el cromosoma 10q25-q26.,1
DOID:0111320,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in variation in a region on chromosome 10p11.22.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una variación en una región en el cromosoma 10p11.22.,1
DOID:0111321,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in variation in a region on chromosome 15q14.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una variación en una región en el cromosoma 15q14.,1
DOID:0111322,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in heterozygous mutation in the CASR on chromosome 3q13.3-q21.1.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una mutación heterocigota en el CASR en el cromosoma 3q13.3-q21.1.,1
DOID:0111323,IAO:0000115,An idiopathic generalized epilepsy that has_material_basis_in heterozygous mutation in the CACNB4 on chromosome 2q23.3.,en,es,La epilepsia generalizada idiopática tiene_base_material_en una mutación heterocigota en el CACNB4 en el cromosoma 2q23.3.,1
DOID:0111324,IAO:0000115,A juvenile absence epilepsy that has_material_basis_in heterozygous mutation in EFHC1 on 6p12.2.,en,es,La epilepsia de ausencia juvenil tiene_base_material_en una mutación heterocigota en EFHC1 en 6p12.2.,1
DOID:0111325,IAO:0000115,A juvenile myoclonic epilepsy that has_material_basis_in heterozygous mutation in ICK on chromosome 6p12.1.,en,es,La epilepsia mioclónica juvenil tiene_base_material_en una mutación heterocigota en ICK en el cromosoma 6p12.1.,1
DOID:0111326,IAO:0000115,A juvenile myoclonic epilepsy that has_material_basis_in variation in a region on chromosome 6p21.,en,es,La epilepsia mioclónica juvenil tiene_base_material_en una variación de una región del cromosoma 6p21.,1
DOID:0111327,IAO:0000115,A juvenile myoclonic epilepsy that has_material_basis_in variation in a region on chromosome 5q12-q14.,en,es,La epilepsia mioclónica juvenil tiene_base_material_en una variación en una región en el cromosoma 5q12-q14.,1
DOID:0111328,IAO:0000115,A juvenile myoclonic epilepsy that has_material_basis_in heterozygous variation in a region on chromosome 2q33-q36.,en,es,La epilepsia mioclónica juvenil tiene_base_material_en una variación heterocigota en una región en el cromosoma 2q33-q36.,1
DOID:0111329,IAO:0000115,A vitamin metabolic disorder characterized by vitamin B6 deficienc resulting in neonatal-onset of severe seizures that can be controlled with pyridoxal 5'-phosphate treatment that has_material_basis_in homozygous or compound heterozygous mutation in PNPO on 17q21.32.,en,es,El trastorno metabólico vitamínico se caracteriza por la deficiencia de vitamina B6 que provoca la aparición neonatal de convulsiones graves que pueden controlarse con tratamiento con piridoxal 5'-fosfato y tiene_base_material_en una mutación homocigota o heterocigota compuesta en PNPO en 17q21.32.,1
DOID:0111330,IAO:0000115,A sphingolipidosis characterized by absence of expression of both isoforms of PSAP (SAP1 and SAP2) resulting in hepatosplenomegaly and severe neurological disease that has_material_basis_in homozygous or coumpound heterozygous mutation in PSAP on 10q22.1.,en,es,La esfingolipidosis se caracteriza por la ausencia de expresión de ambas isoformas de PSAP (SAP1 y SAP2) que da lugar a hepatoesplenomegalia y enfermedad neurológica grave y tiene_base_material_en una mutación homocigota o heterocigota compuesta en PSAP en 10q22.1.,1
DOID:0111331,IAO:0000115,"A syndromic intellectual disability characterized by global developmental delay with moderate to severe speech delay, dysmorphic craniofacial features, and gross motor skill delays that particularly affects expressive speech that has_material_basis_in heterozygous mutation in the FOXP1 gene on chromosome 3p13.",en,es,"La discapacidad intelectual sindrómica se caracteriza por un retraso global del desarrollo con retraso del habla de moderado a grave,  rasgos craneofaciales dismórficos y retrasos en las habilidades motoras gruesas que afecta particularmente al habla expresiva y tiene_base_material_en una mutación heterocigota en el gen FOXP1 en el cromosoma 3p13"".",1
DOID:0111332,IAO:0000115,A syndromic intellectual disability characterized by developmental delay and intellectual disability with many patients also displaying infantile hypotonia and autistic features that has_material_basis_in compound heterozygous or homozygous mutation in the NRXN1 gene on chromosome 2p16.3.,en,es,La discapacidad intelectual sindrómica se caracteriza por retraso del desarrollo y discapacidad intelectual con muchos pacientes que también presentan hipotonía infantil y rasgos autistas y tiene_base_material_en una mutación heterocigota u homocigota compuesta en el gen NRXN1 en el cromosoma 2p16.3.,1
DOID:0111333,IAO:0000115,"A congenital myopathy characterized by proximal and generalized muscle weakness, respiratory difficulties, joint contractures, and scoliosis that has_material_basis_in homozygous or compound heterozygous mutation in MEGF10 on chromosome 5q23.2.",en,es,"La miopatía congénita se caracteriza por debilidad muscular proximal y generalizada,  dificultades respiratorias,  contracturas articulares y escoliosis y tiene_base_material_en una mutación homocigota o heterocigota compuesta en MEGF10 en el cromosoma 5q23.2"".",1
